,Unnamed: 0,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,month,Year,month_no,total
1575,192295,507649,21531,RED RETROSPOT SUGAR JAM BOWL,1,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1576,192296,507649,21537,RED RETROSPOT PUDDING BOWL,1,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1577,192297,507649,21539,RED RETROSPOT BUTTER DISH,1,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1578,192298,507649,21535,RED RETROSPOT SMALL MILK JUG,1,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1579,192299,507649,21523,DOOR MAT FANCY FONT HOME SWEET HOME,7,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1580,192300,507649,21116,OWL DOORSTOP,1,2010-05-10 15:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1581,192452,507661,85121B,,8,2010-05-10 16:49:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1582,192624,507670,22253,,-61,2010-05-11 09:01:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1583,192625,507671,72785A,,-9,2010-05-11 09:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1584,192626,507672,72805,,-2,2010-05-11 09:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1585,192695,507675,20883,,-35,2010-05-11 09:32:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1586,192698,507677,20891,,-85,2010-05-11 09:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1587,192710,507679,20890,,-30,2010-05-11 09:40:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1588,192711,507681,72751A,,-11,2010-05-11 09:46:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1589,192712,507680,72751B,,-9,2010-05-11 09:46:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1590,192713,507683,72753C,,-3,2010-05-11 09:48:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1591,192717,507684,20877,,-34,2010-05-11 09:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1592,192719,507686,72771B,,-87,2010-05-11 09:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1593,192773,507688,22423,smashed,-32,2010-05-11 09:56:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1594,193100,507708,22423,damaged,-90,2010-05-11 11:18:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1595,193101,507709,17033,sold as 17003?,-2200,2010-05-11 11:20:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1596,193386,507714,20942,,-8,2010-05-11 11:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1597,193407,507726,85231E,,3,2010-05-11 12:03:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1598,193408,507727,72796A,,5,2010-05-11 12:03:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1599,193409,507729,72084B,,-71,2010-05-11 12:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1600,193410,507730,84340,,-61,2010-05-11 12:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1601,193437,507731,35630B,,-75,2010-05-11 12:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1602,193446,507733,35631A,,-119,2010-05-11 12:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1603,193447,507734,85007,,-13,2010-05-11 12:09:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1604,193593,507763,84932B,,-4,2010-05-11 12:22:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1605,193604,507778,16169A,,-23,2010-05-11 12:26:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1606,193639,507800,85050,,48,2010-05-11 12:47:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1607,193640,507803,85089,,-23,2010-05-11 12:48:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1608,193641,507801,40018E,,19,2010-05-11 12:48:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1609,193642,507804,20693,,-5,2010-05-11 12:49:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1610,193643,507808,84899E,,-26,2010-05-11 12:49:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1611,193644,507809,84899F,,-49,2010-05-11 12:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1612,193645,507810,84537B,,-16,2010-05-11 12:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1613,193646,507812,84251F,,-90,2010-05-11 12:51:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1614,193647,507811,10124C,,-5,2010-05-11 12:51:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1615,193648,507813,84251F,,23,2010-05-11 12:51:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1616,193649,507815,21498,,-359,2010-05-11 12:52:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1617,193650,507814,85179B,,-82,2010-05-11 12:52:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1618,193651,507816,16161M,,23,2010-05-11 12:53:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1619,193652,507817,21499,,-259,2010-05-11 12:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1620,193675,507820,84569A,,-89,2010-05-11 13:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1621,193694,507823,84519D,,-36,2010-05-11 13:08:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1622,193695,507822,84569C,,-120,2010-05-11 13:08:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1623,193696,507824,22146,,2,2010-05-11 13:09:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1624,193697,507825,22148,,-8,2010-05-11 13:09:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1625,193698,507826,85185C,,15,2010-05-11 13:09:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1626,193699,507828,84195,,-201,2010-05-11 13:10:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1627,193700,507827,85226B,,-125,2010-05-11 13:10:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1628,193701,507829,85014C,,3,2010-05-11 13:10:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1629,193702,507830,84529A,,-310,2010-05-11 13:23:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1630,193703,507833,84526,,38,2010-05-11 13:24:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1631,193704,507831,84529A,,279,2010-05-11 13:24:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1632,193705,507832,35652,,-1,2010-05-11 13:24:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1633,193706,507835,20953,,-7,2010-05-11 13:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1634,193707,507834,20848,,-8,2010-05-11 13:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1635,193708,507836,21556,,-27,2010-05-11 13:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1636,193984,507849,84532B,,-12,2010-05-11 14:49:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1637,193985,507852,17084A,,-32,2010-05-11 14:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1638,193986,507850,84948,,-30,2010-05-11 14:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1639,193987,507851,17084J,,-79,2010-05-11 14:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1640,193988,507853,17014F,,8,2010-05-11 14:51:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1641,193989,507854,17011B,,-30,2010-05-11 14:51:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1642,193990,507855,17013F,,-8,2010-05-11 14:52:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1643,193991,507856,72225D,?,-966,2010-05-11 14:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1644,193992,507857,35968,,-160,2010-05-11 14:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1645,193993,507858,79329,,-26,2010-05-11 14:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1646,193994,507859,72129,,-17,2010-05-11 14:54:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1647,193995,507860,21610,,-110,2010-05-11 14:54:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1648,193996,507862,20938,,-109,2010-05-11 14:55:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1649,193997,507861,72024U,,-106,2010-05-11 14:55:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1650,193998,507863,20935,,-37,2010-05-11 14:55:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1651,193999,507864,21691,,-34,2010-05-11 14:56:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1652,194000,507865,21690,,-101,2010-05-11 14:56:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1653,194001,507866,72709,,-50,2010-05-11 14:56:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1654,194002,507867,72799A,,8,2010-05-11 14:57:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1655,194003,507869,72798C,,10,2010-05-11 14:57:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1656,194004,507868,72799D,,12,2010-05-11 14:57:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1657,194005,507870,85231K,,-145,2010-05-11 14:58:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1658,194006,507871,21671,?,-144,2010-05-11 14:59:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1659,194007,507873,20820,damages,-143,2010-05-11 14:59:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1660,194008,507872,21668,,-15,2010-05-11 14:59:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1661,194009,507874,20821,damages,-194,2010-05-11 15:00:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1662,194010,507875,85023C,,-6,2010-05-11 15:00:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1663,194011,507877,84597B,,11,2010-05-11 15:01:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1664,194012,507876,47420,?,-1000,2010-05-11 15:01:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1665,194013,507878,79140,,-25,2010-05-11 15:01:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1666,194273,507882,20747,,1,2010-05-11 15:09:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1667,194287,507885,20785,,37,2010-05-11 16:04:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1668,194288,507884,20784,,-16,2010-05-11 16:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1669,194289,507886,20786,,5,2010-05-11 16:05:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1670,194290,507887,20787,,-72,2010-05-11 16:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1671,194352,507893,84705F,,-3,2010-05-11 17:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1672,194353,507894,84705A,,-4,2010-05-11 17:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1673,194354,507895,85166B,,-14,2010-05-11 17:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1674,194355,507896,35638A,,-40,2010-05-11 17:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1675,194356,507899,84706F,,-13,2010-05-11 17:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1676,194357,507898,21644,,-105,2010-05-11 17:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1677,194358,507897,21647,,-220,2010-05-11 17:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1678,194359,507900,84706E,,-40,2010-05-11 17:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1679,194360,507901,21169,,-1,2010-05-11 17:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1680,194361,507902,21181,missing,-225,2010-05-11 17:08:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1681,194362,507903,21134,,-400,2010-05-11 17:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1682,194363,507904,21902,,-180,2010-05-11 17:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1683,194364,507905,21185,,-18,2010-05-11 17:12:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1684,194365,507907,20760,,-50,2010-05-11 17:12:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1685,194366,507906,20759,,-130,2010-05-11 17:12:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1686,194367,507908,20758,,-190,2010-05-11 17:12:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1687,194368,507910,21549,,-1,2010-05-11 17:13:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1688,194369,507911,21553,,-1,2010-05-11 17:13:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1689,194370,507909,35643,,-60,2010-05-11 17:13:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1690,194371,507912,21550,,-8,2010-05-11 17:14:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1691,194372,507913,10120,Zebra invcing error,-9000,2010-05-11 17:16:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1692,194492,507925,16202C,,-1,2010-05-12 10:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1693,194516,507927,35973,,-61,2010-05-12 10:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1694,194517,507929,35609A,,-44,2010-05-12 10:08:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1695,194518,507928,35950,,-101,2010-05-12 10:08:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1696,194519,507930,35607B,,-120,2010-05-12 10:09:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1697,194520,507931,35607A,,-100,2010-05-12 10:09:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1698,194521,507932,20957,,45,2010-05-12 10:10:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1699,194522,507933,20910,,-12,2010-05-12 10:10:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1700,194523,507936,20897,,-11,2010-05-12 10:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1701,194524,507935,20898,,-24,2010-05-12 10:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1702,194525,507937,20895,,-34,2010-05-12 10:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1703,194526,507934,20906,,-86,2010-05-12 10:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1704,194527,507938,16255,,-76,2010-05-12 10:12:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1705,194528,507939,16254,,-4,2010-05-12 10:18:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1706,194529,507940,84575B,,18,2010-05-12 10:20:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1707,194530,507941,84575B,,-36,2010-05-12 10:21:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1708,194531,507942,84743C,,-43,2010-05-12 10:26:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1709,194536,507944,84743C,,43,2010-05-12 10:31:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1710,194537,507945,10134,,-12,2010-05-12 10:31:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1711,194538,507946,84934,,-80,2010-05-12 10:32:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1712,194539,507947,84466,,-2,2010-05-12 10:33:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1713,194540,507951,20857,,-14,2010-05-12 10:34:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1714,194541,507949,16020C,,-33,2010-05-12 10:34:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1715,194542,507957,20863,,-67,2010-05-12 10:35:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1716,194543,507952,20856,,-42,2010-05-12 10:35:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1717,194544,507954,20855,,-70,2010-05-12 10:35:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1718,194545,507962,85086B,,-33,2010-05-12 10:36:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1719,194546,507959,20862,,-70,2010-05-12 10:36:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1720,194548,507964,20775,,-80,2010-05-12 10:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1721,194549,507966,20757,,-160,2010-05-12 10:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1722,194550,507968,20756,,-89,2010-05-12 10:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1723,194551,507970,22348,,48,2010-05-12 10:38:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1724,194671,508000,84030E,,-2,2010-05-12 11:47:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1725,194676,508001,84937,,3,2010-05-12 11:47:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1726,194677,508005,21478,,-34,2010-05-12 11:49:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1727,194741,508004,21482,,-193,2010-05-12 11:49:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1728,194752,508006,21099,,-66,2010-05-12 11:50:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1729,194753,508008,21085,,-12,2010-05-12 11:51:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1730,194754,508007,21097,,-23,2010-05-12 11:51:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1731,194755,508009,21247,,-25,2010-05-12 11:54:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1732,194756,508011,21665,,-28,2010-05-12 11:54:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1733,194757,508010,20748,,-120,2010-05-12 11:54:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1734,194777,508013,21950,,71,2010-05-12 11:56:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1735,194778,508015,35918B,,-7,2010-05-12 11:56:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1736,194779,508014,20990,,87,2010-05-12 11:56:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1737,194780,508018,85078,missing,-2300,2010-05-12 11:57:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1738,194781,508017,21396,,-23,2010-05-12 11:57:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1739,194782,508016,72051S,,-82,2010-05-12 11:57:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1740,194783,508019,21871,,-75,2010-05-12 11:58:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1741,194784,508020,21869,,-3,2010-05-12 11:58:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1742,194785,508021,37409,,-7,2010-05-12 11:59:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1743,194786,508022,37408,,-15,2010-05-12 11:59:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1744,194787,508024,35265,,-12,2010-05-12 12:00:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1745,194788,508023,84562B,,-5,2010-05-12 12:00:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1746,194789,508025,17129D,,-3,2010-05-12 12:00:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1747,194790,508026,35233,,-1,2010-05-12 12:02:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1748,194791,508027,84986B,,25,2010-05-12 12:03:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1749,194792,508028,84990,,-92,2010-05-12 12:04:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1750,194793,508029,84510B,,4,2010-05-12 12:04:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1751,194794,508030,84596K,,195,2010-05-12 12:05:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1752,194795,508032,84564,,1,2010-05-12 12:05:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1753,194796,508031,84595B,,3,2010-05-12 12:05:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1754,194797,508033,82607E,,-7,2010-05-12 12:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1755,194798,508034,84845D,,-3,2010-05-12 12:06:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1756,194799,508035,84762C,,-13,2010-05-12 12:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1757,194800,508036,84795D,,23,2010-05-12 12:07:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1758,194952,508046,85090,,-108,2010-05-12 12:28:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1759,195958,508141,16207A,,120,2010-05-13 11:01:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1760,196020,508171,90084,,1,2010-05-13 11:53:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1761,196021,508172,90091,,1,2010-05-13 11:53:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1762,196118,508179,84922,,81,2010-05-13 12:10:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1763,196441,508199,84858B,,240,2010-05-13 13:52:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1764,196640,508218,20862,,81,2010-05-13 15:03:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1765,197018,508229,47566B,missing,-480,2010-05-13 17:18:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1766,197019,508230,21639,,-312,2010-05-13 17:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1767,197021,508232,84926B,,-1,2010-05-13 17:28:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1768,197023,508234,21929,,-52,2010-05-13 18:29:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1769,197295,508327,21357,,404,2010-05-14 11:48:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1770,197320,508329,37483,,144,2010-05-14 11:53:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1771,197372,508331,20804,,24,2010-05-14 11:59:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1772,197474,508350,35816B,damaged,-17,2010-05-14 12:26:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1773,197580,508364,79308B,,144,2010-05-14 13:16:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1774,197595,508369,20786,,-2,2010-05-14 13:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1775,199638,508510,21347,,-1,2010-05-17 09:32:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1776,199639,508511,21299,,-2,2010-05-17 09:35:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1777,199640,508512,21343,,-1,2010-05-17 09:36:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1778,199641,508513,21298,,-2,2010-05-17 09:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1779,199642,508514,18097B,,-5,2010-05-17 09:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1780,199643,508515,20845,,-29,2010-05-17 09:38:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1781,199644,508516,21276,,-8,2010-05-17 09:41:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1782,199645,508518,18098A,,-21,2010-05-17 09:43:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1783,199646,508517,18098B,,-3,2010-05-17 09:43:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1784,199647,508519,35900,,-28,2010-05-17 09:44:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1785,199759,508528,21749,MIA,-235,2010-05-17 11:07:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1786,199924,508607,85186B,,-105,2010-05-17 12:41:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1787,199925,508608,72751C,,-4,2010-05-17 12:42:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1788,200412,508638,21749,,288,2010-05-17 15:12:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1789,200647,508645,77081,,214,2010-05-17 15:33:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1790,200662,508648,20747,,2,2010-05-17 15:45:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1791,200663,508649,84016,FLAG OF ST GEORGE CAR FLAG,598,2010-05-17 15:45:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1792,200682,508651,20899,,1,2010-05-17 15:46:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1793,200894,508655,35071,,-200,2010-05-17 16:05:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1794,200895,508656,21736,,-111,2010-05-17 16:11:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1795,200896,508657,21338,,-3,2010-05-17 16:14:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1796,200898,508658,35908C,,-59,2010-05-17 16:17:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1797,200899,508660,35644,,-6,2010-05-17 16:22:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1798,200902,508662,84255B,,-1,2010-05-17 16:23:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1799,200903,508663,21837,,7,2010-05-17 16:24:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1800,200904,508665,21027,,-80,2010-05-17 16:25:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1801,200905,508664,90091,,3,2010-05-17 16:25:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1802,200906,508667,84901,,-20,2010-05-17 16:26:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1803,200907,508666,90167,,-330,2010-05-17 16:26:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1804,200908,508668,84582,,-1,2010-05-17 16:27:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1805,200909,508670,85135A,,-13,2010-05-17 16:28:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1806,200910,508669,85136B,,-46,2010-05-17 16:28:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1807,200911,508671,84529B,,-2,2010-05-17 16:30:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1808,200912,508672,84874B,,-6,2010-05-17 16:31:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1809,200913,508673,16151A,,-55,2010-05-17 16:36:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1810,200914,508674,84621,,-1,2010-05-17 16:37:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1811,200915,508676,84907,,-18,2010-05-17 16:39:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1812,200924,508678,84906,,-6,2010-05-17 16:41:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1813,200925,508679,84472,,-2,2010-05-17 16:41:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1814,200926,508680,84467,,8,2010-05-17 16:42:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1815,200928,508682,84656,,-1,2010-05-17 16:43:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1816,200929,508683,84653,,-1,2010-05-17 16:43:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1817,200935,508685,84601A,,-89,2010-05-17 16:48:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1818,200936,508686,22177,,-8,2010-05-17 16:53:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
1819,200938,508688,84690,,1,2010-05-17 16:55:00,0.0,1.0,United Kingdom,May,2010,5,0.0
1820,200939,508689,21300,,-8,2010-05-17 16:55:00,0.0,1.0,United Kingdom,May,2010,5,-0.0
